Description,Logging data: Measured path, desired path, tau_cmd and tau_sat

pd(1,1),pd(2,1),pd(3,1),eta_measured(1,1),eta_measured(2,1),eta_measured(3,1),tau_cmd(1,1),tau_cmd(2,1),tau_cmd(3,1),tau_sat(1,1),tau_sat(2,1),tau_sat(3,1),eta_0_out(1,1),eta_0_out(2,1),eta_0_out(3,1),s_out,control switch
7.023867,-0.669131,2.752411,7.326301,-0.801637,-3.541291,-6498.359000,9276.022994,-514.934622,-1.646326,3.866622,0.453930,7.356649,-0.805605,-3.530774,0.359679,1.000000
7.023139,-0.668832,2.752411,7.326301,-0.801637,-3.541291,-6475.807233,9323.646851,-515.052184,-1.641538,3.872949,0.451060,7.356649,-0.805605,-3.530774,0.360466,1.000000
7.022416,-0.668536,2.752411,7.326301,-0.801637,-3.541291,-6452.813023,9370.957741,-515.147732,-1.636700,3.879291,0.448183,7.356649,-0.805605,-3.530774,0.361248,1.000000
7.021698,-0.668242,2.752411,7.326301,-0.801637,-3.541291,-6429.385959,9417.936777,-515.221153,-1.631813,3.885647,0.445300,7.356649,-0.805605,-3.530774,0.362023,1.000000
7.020986,-0.667950,2.752411,7.326301,-0.801637,-3.541291,-6405.535674,9464.565266,-515.272340,-1.626877,3.892014,0.442412,7.356649,-0.805605,-3.530774,0.362793,1.000000
7.020279,-0.667660,2.752411,7.326301,-0.801637,-3.541291,-6381.271838,9510.824721,-515.301200,-1.621893,3.898391,0.439520,7.356649,-0.805605,-3.530774,0.363557,1.000000
7.019577,-0.667372,2.752411,7.326301,-0.801637,-3.541291,-6356.604152,9556.696860,-515.307647,-1.616862,3.904775,0.436625,7.356649,-0.805605,-3.530774,0.364316,1.000000
7.018879,-0.667086,2.752411,7.326301,-0.801637,-3.541291,-6331.542344,9602.163619,-515.291606,-1.611786,3.911164,0.433728,7.356649,-0.805605,-3.530774,0.365070,1.000000
7.018187,-0.666802,2.752411,7.326301,-0.801637,-3.541291,-6306.096157,9647.207151,-515.253010,-1.606665,3.917558,0.430830,7.356649,-0.805605,-3.530774,0.365819,1.000000
7.017499,-0.666519,2.752411,7.326301,-0.801637,-3.541291,-6280.275346,9691.809834,-515.191802,-1.601501,3.923952,0.427931,7.356649,-0.805605,-3.530774,0.366562,1.000000
7.016815,-0.666239,2.752411,7.326301,-0.801637,-3.541291,-6254.089672,9735.954276,-515.107934,-1.596295,3.930347,0.425032,7.356649,-0.805605,-3.530774,0.367302,1.000000
7.016135,-0.665960,2.752411,7.326301,-0.801637,-3.541291,-6227.548896,9779.623324,-515.001367,-1.591047,3.936739,0.422135,7.356649,-0.805605,-3.530774,0.368036,1.000000
7.015459,-0.665683,2.752411,7.326301,-0.801637,-3.541291,-6200.662773,9822.800060,-514.872072,-1.585759,3.943127,0.419240,7.356649,-0.805605,-3.530774,0.368766,1.000000
7.014788,-0.665408,2.752411,7.326301,-0.801637,-3.541291,-6173.441045,9865.467817,-514.720025,-1.580432,3.949510,0.416348,7.356649,-0.805605,-3.530774,0.369492,1.000000
7.014120,-0.665134,2.752411,7.326301,-0.801637,-3.541291,-6145.893438,9907.610173,-514.545215,-1.575067,3.955885,0.413460,7.356649,-0.805605,-3.530774,0.370214,1.000000
7.013455,-0.664861,2.752411,7.326301,-0.801637,-3.541291,-6118.029656,9949.210966,-514.347636,-1.569666,3.962250,0.410576,7.356649,-0.805605,-3.530774,0.370933,1.000000
7.012794,-0.664590,2.752411,7.326301,-0.801637,-3.541291,-6089.859375,9990.254288,-514.127293,-1.564230,3.968605,0.407697,7.356649,-0.805605,-3.530774,0.371647,1.000000
